# solver	iter	.0.900000-exp-congestion	stddev
ecmp	0	0.265185	0.000000
ecmp	1	0.261298	0.000000
ecmp	2	0.258698	0.000000
ecmp	3	0.228554	0.000000
ecmp	4	0.203578	0.000000
ecmp	5	0.219035	0.000000
ecmp	6	0.203277	0.000000
ecmp	7	0.197698	0.000000
ecmp	8	0.208907	0.000000
ecmp	9	0.220276	0.000000
ecmp	10	0.226107	0.000000
ecmp	11	0.231031	0.000000
ecmp	12	0.247909	0.000000
ecmp	13	0.256838	0.000000
ecmp	14	0.258354	0.000000
ecmp	15	0.237202	0.000000
ecmp	16	0.228338	0.000000
ecmp	17	0.264362	0.000000
ecmp	18	0.272029	0.000000
ecmp	19	0.277065	0.000000
ecmp	20	0.281634	0.000000
ecmp	21	0.266578	0.000000
ecmp	22	0.284946	0.000000
ecmp	23	0.288962	0.000000
ksp	0	0.492034	0.000000
ksp	1	0.486418	0.000000
ksp	2	0.482451	0.000000
ksp	3	0.422194	0.000000
ksp	4	0.379461	0.000000
ksp	5	0.405543	0.000000
ksp	6	0.371977	0.000000
ksp	7	0.375432	0.000000
ksp	8	0.396436	0.000000
ksp	9	0.412424	0.000000
ksp	10	0.421491	0.000000
ksp	11	0.430061	0.000000
ksp	12	0.461477	0.000000
ksp	13	0.470765	0.000000
ksp	14	0.477645	0.000000
ksp	15	0.426088	0.000000
ksp	16	0.423781	0.000000
ksp	17	0.490470	0.000000
ksp	18	0.501616	0.000000
ksp	19	0.518878	0.000000
ksp	20	0.528566	0.000000
ksp	21	0.494802	0.000000
ksp	22	0.527330	0.000000
ksp	23	0.534801	0.000000
mcf	0	0.504703	0.000000
mcf	1	0.487205	0.000000
mcf	2	0.491468	0.000000
mcf	3	0.515316	0.000000
mcf	4	0.390466	0.000000
mcf	5	0.419191	0.000000
mcf	6	0.416572	0.000000
mcf	7	0.413237	0.000000
mcf	8	0.444349	0.000000
mcf	9	0.429652	0.000000
mcf	10	0.432035	0.000000
mcf	11	0.441351	0.000000
mcf	12	0.467045	0.000000
mcf	13	0.500396	0.000000
mcf	14	0.494987	0.000000
mcf	15	0.423258	0.000000
mcf	16	0.418712	0.000000
mcf	17	0.484453	0.000000
mcf	18	0.502253	0.000000
mcf	19	0.513366	0.000000
mcf	20	0.588166	0.000000
mcf	21	0.483378	0.000000
mcf	22	0.520829	0.000000
mcf	23	0.524882	0.000000
raeke	0	0.359429	0.000000
raeke	1	0.356053	0.000000
raeke	2	0.350723	0.000000
raeke	3	0.309218	0.000000
raeke	4	0.276395	0.000000
raeke	5	0.298036	0.000000
raeke	6	0.272572	0.000000
raeke	7	0.276018	0.000000
raeke	8	0.291597	0.000000
raeke	9	0.296645	0.000000
raeke	10	0.301145	0.000000
raeke	11	0.307247	0.000000
raeke	12	0.330487	0.000000
raeke	13	0.337054	0.000000
raeke	14	0.341427	0.000000
raeke	15	0.305903	0.000000
raeke	16	0.303093	0.000000
raeke	17	0.350766	0.000000
raeke	18	0.360086	0.000000
raeke	19	0.372086	0.000000
raeke	20	0.377361	0.000000
raeke	21	0.352895	0.000000
raeke	22	0.378722	0.000000
raeke	23	0.383695	0.000000
semimcfecmp	0	0.287222	0.000000
semimcfecmp	1	0.274961	0.000000
semimcfecmp	2	0.274545	0.000000
semimcfecmp	3	0.251311	0.000000
semimcfecmp	4	0.227004	0.000000
semimcfecmp	5	0.238208	0.000000
semimcfecmp	6	0.216655	0.000000
semimcfecmp	7	0.213937	0.000000
semimcfecmp	8	0.230517	0.000000
semimcfecmp	9	0.242485	0.000000
semimcfecmp	10	0.243496	0.000000
semimcfecmp	11	0.245268	0.000000
semimcfecmp	12	0.260750	0.000000
semimcfecmp	13	0.267190	0.000000
