# solver	iter	.0.200000-exp-congestion	stddev
ecmp	0	0.299903	0.000000
ecmp	1	0.283941	0.000000
ecmp	2	0.306773	0.000000
ecmp	3	0.292092	0.000000
ecmp	4	0.279999	0.000000
ecmp	5	0.290590	0.000000
ecmp	6	0.299721	0.000000
ecmp	7	0.299217	0.000000
ecmp	8	0.297402	0.000000
ecmp	9	0.297763	0.000000
ksp	0	0.415865	0.000000
ksp	1	0.392616	0.000000
ksp	2	0.418001	0.000000
ksp	3	0.427292	0.000000
ksp	4	0.415686	0.000000
ksp	5	0.411142	0.000000
ksp	6	0.419926	0.000000
ksp	7	0.418587	0.000000
ksp	8	0.422688	0.000000
ksp	9	0.411874	0.000000
mcf	0	0.400000	0.000000
mcf	1	0.393395	0.000000
mcf	2	0.404364	0.000000
mcf	3	0.409916	0.000000
mcf	4	0.396641	0.000000
mcf	5	0.379624	0.000000
mcf	6	0.380518	0.000000
mcf	7	0.374303	0.000000
mcf	8	0.372710	0.000000
mcf	9	0.377067	0.000000
mwmcf	0	0.299920	0.000000
mwmcf	1	0.288854	0.000000
mwmcf	2	0.293766	0.000000
mwmcf	3	0.317049	0.000000
mwmcf	4	0.294877	0.000000
mwmcf	5	0.294037	0.000000
mwmcf	6	0.293517	0.000000
mwmcf	7	0.296722	0.000000
mwmcf	8	0.299491	0.000000
mwmcf	9	0.302825	0.000000
raeke	0	0.325276	0.000000
raeke	1	0.328994	0.000000
raeke	2	0.329488	0.000000
raeke	3	0.322885	0.000000
raeke	4	0.306636	0.000000
raeke	5	0.316491	0.000000
raeke	6	0.327875	0.000000
raeke	7	0.321237	0.000000
raeke	8	0.327874	0.000000
raeke	9	0.305246	0.000000
semimcfecmp	0	0.296178	0.000000
semimcfecmp	1	0.272828	0.000000
semimcfecmp	2	0.297943	0.000000
semimcfecmp	3	0.297316	0.000000
semimcfecmp	4	0.294201	0.000000
semimcfecmp	5	0.289314	0.000000
semimcfecmp	6	0.293517	0.000000
semimcfecmp	7	0.296722	0.000000
semimcfecmp	8	0.293020	0.000000
semimcfecmp	9	0.281527	0.000000
semimcfksp	0	0.332817	0.000000
semimcfksp	1	0.296186	0.000000
semimcfksp	2	0.358709	0.000000
semimcfksp	3	0.340461	0.000000
semimcfksp	4	0.309449	0.000000
semimcfksp	5	0.315992	0.000000
semimcfksp	6	0.333070	0.000000
semimcfksp	7	0.319456	0.000000
semimcfksp	8	0.359417	0.000000
semimcfksp	9	0.322544	0.000000
semimcfmcf	0	0.390597	0.000000
semimcfmcf	1	0.388406	0.000000
semimcfmcf	2	0.411105	0.000000
semimcfmcf	3	0.396857	0.000000
semimcfmcf	4	0.383274	0.000000
semimcfmcf	5	0.391916	0.000000
semimcfmcf	6	0.388645	0.000000
semimcfmcf	7	0.395021	0.000000
semimcfmcf	8	0.400631	0.000000
semimcfmcf	9	0.377819	0.000000
semimcfraeke	0	0.332848	0.000000
semimcfraeke	1	0.326600	0.000000
semimcfraeke	2	0.354648	0.000000
semimcfraeke	3	0.338014	0.000000
semimcfraeke	4	0.347229	0.000000
semimcfraeke	5	0.324200	0.000000
semimcfraeke	6	0.351530	0.000000
semimcfraeke	7	0.339784	0.000000
semimcfraeke	8	0.345025	0.000000
semimcfraeke	9	0.334019	0.000000
semimcfvlb	0	0.366732	0.000000
semimcfvlb	1	0.327899	0.000000
semimcfvlb	2	0.379038	0.000000
semimcfvlb	3	0.372079	0.000000
semimcfvlb	4	0.359564	0.000000
semimcfvlb	5	0.341290	0.000000
semimcfvlb	6	0.325416	0.000000
semimcfvlb	7	0.333227	0.000000
semimcfvlb	8	0.365026	0.000000
semimcfvlb	9	0.315085	0.000000
spf	0	0.299920	0.000000
spf	1	0.288854	0.000000
spf	2	0.293766	0.000000
spf	3	0.317049	0.000000
spf	4	0.294877	0.000000
spf	5	0.294037	0.000000
spf	6	0.293517	0.000000
spf	7	0.296722	0.000000
spf	8	0.299491	0.000000
spf	9	0.302825	0.000000
vlb	0	0.350903	0.000000
vlb	1	0.319532	0.000000
vlb	2	0.349671	0.000000
vlb	3	0.325761	0.000000
vlb	4	0.338367	0.000000
vlb	5	0.327203	0.000000
vlb	6	0.336065	0.000000
vlb	7	0.331942	0.000000
vlb	8	0.380312	0.000000
vlb	9	0.334169	0.000000

