# solver	iter	mean-congestion	stddev
akecmp	0	0.021110	0.000000
akecmp	1	0.021110	0.000000
akmcf	0	0.135514	0.000000
akmcf	1	0.135514	0.000000
akraeke	0	0.115889	0.000000
akraeke	1	0.115889	0.000000
akvlb	0	0.120451	0.000000
akvlb	1	0.120451	0.000000
ecmp	0	0.021110	0.000000
ecmp	1	0.021110	0.000000
mcf	0	0.264114	0.000000
mcf	1	0.264114	0.000000
mwmcf	0	0.047497	0.000000
mwmcf	1	0.047497	0.000000
raeke	0	0.116742	0.000000
raeke	1	0.116742	0.000000
semimcfecmp	0	0.021110	0.000000
semimcfecmp	1	0.021110	0.000000
semimcfmcf	0	0.135514	0.000000
semimcfmcf	1	0.135514	0.000000
semimcfraeke	0	0.048705	0.000000
semimcfraeke	1	0.048705	0.000000
semimcfvlb	0	0.048705	0.000000
semimcfvlb	1	0.048705	0.000000
spf	0	0.047497	0.000000
spf	1	0.047497	0.000000
vlb	0	0.120451	0.000000
vlb	1	0.120451	0.000000

