# solver	iter	time	stddev
akecmp	0	0.023937	0.000000
akecmp	1	0.024931	0.000000
akmcf	0	0.011130	0.000000
akmcf	1	0.008991	0.000000
akraeke	0	0.209601	0.000000
akraeke	1	0.209339	0.000000
akvlb	0	0.048569	0.000000
akvlb	1	0.048828	0.000000
ecmp	0	0.000500	0.000000
ecmp	1	0.000476	0.000000
ksp	0	0.120364	0.000000
ksp	1	0.124583	0.000000
mcf	0	0.018979	0.000000
mcf	1	0.018988	0.000000
mwmcf	0	0.000875	0.000000
mwmcf	1	0.000001	0.000000
raeke	0	0.597144	0.000000
raeke	1	0.000000	0.000000
semimcfecmp	0	0.007592	0.000000
semimcfecmp	1	0.007783	0.000000
semimcfmcf	0	0.003979	0.000000
semimcfmcf	1	0.003772	0.000000
semimcfraeke	0	0.168375	0.000000
semimcfraeke	1	0.153686	0.000000
semimcfvlb	0	0.012692	0.000000
semimcfvlb	1	0.013751	0.000000
spf	0	0.000647	0.000000
spf	1	0.001093	0.000000
vlb	0	0.054809	0.000000
vlb	1	0.054460	0.000000

