# solver	iter	num_paths	stddev
akecmp	0	209.000000	0.000000
akecmp	1	209.000000	0.000000
akmcf	0	20.000000	0.000000
akmcf	1	20.000000	0.000000
akraeke	0	2608.000000	0.000000
akraeke	1	2608.000000	0.000000
akvlb	0	539.000000	0.000000
akvlb	1	539.000000	0.000000
ecmp	0	209.000000	0.000000
ecmp	1	209.000000	0.000000
ksp	0	3455.000000	0.000000
ksp	1	3455.000000	0.000000
mcf	0	6.000000	0.000000
mcf	1	6.000000	0.000000
mwmcf	0	25.000000	0.000000
mwmcf	1	25.000000	0.000000
raeke	0	2894.000000	0.000000
raeke	1	2894.000000	0.000000
semimcfecmp	0	204.000000	0.000000
semimcfecmp	1	204.000000	0.000000
semimcfmcf	0	20.000000	0.000000
semimcfmcf	1	20.000000	0.000000
semimcfraeke	0	2636.000000	0.000000
semimcfraeke	1	2636.000000	0.000000
semimcfvlb	0	420.000000	0.000000
semimcfvlb	1	420.000000	0.000000
spf	0	25.000000	0.000000
spf	1	25.000000	0.000000
vlb	0	546.000000	0.000000
vlb	1	548.000000	0.000000

