# solver	iter	.0.200000-congestion	stddev
akecmp	0	0.727687	0.000000
akecmp	1	0.727687	0.000000
akmcf	0	0.561115	0.000000
akmcf	1	0.561115	0.000000
akraeke	0	1.199715	0.000000
akraeke	1	1.199715	0.000000
akvlb	0	1.862645	0.000000
akvlb	1	1.862645	0.000000
ecmp	0	0.727687	0.000000
ecmp	1	0.727687	0.000000
mcf	0	0.561115	0.000000
mcf	1	0.561115	0.000000
mwmcf	0	0.820707	0.000000
mwmcf	1	0.820707	0.000000
raeke	0	1.190896	0.000000
raeke	1	1.190896	0.000000
semimcfecmp	0	0.578400	0.000000
semimcfecmp	1	0.578400	0.000000
semimcfmcf	0	0.561115	0.000000
semimcfmcf	1	0.561115	0.000000
semimcfraeke	0	0.561115	0.000000
semimcfraeke	1	0.561115	0.000000
semimcfvlb	0	0.561115	0.000000
semimcfvlb	1	0.561115	0.000000
spf	0	0.980340	0.000000
spf	1	0.980340	0.000000
vlb	0	1.862645	0.000000
vlb	1	1.862645	0.000000

